taxon,EOI15_S_2019-08-21,EOI15_S_2019-09-13,EOI15_S_2019-10-23,EOI15_S_2019-11-08,EOI15_S_2019-11-28,EOI15_S_2020-01-21,EOI15_S_2020-02-07,EOI15_S_2020-03-26,EOI15_S_2020-04-23,EOI15_S_2020-05-15,EOI15_S_2020-06-09,EOI15_S_2020-07-02,EOI15_S_2020-07-15,EOI15_S_2020-07-28,EOI15_S_2020-08-14,EOI15_S_2020-09-01,EOI15_S_2020-09-23,EOI15_S_2020-10-09,EOI15_S_2020-10-22,EOI15_S_Au2020,EOI15_S_2020-12-02,EOI15_S_Wi2021
Bacteroides,0,2.35837932173011e-05,2.49700359568518e-05,0.000171914844846853,6.8161679503783e-05,0,0,3.03471716436028e-05,0.000191717791411043,5.42142547347116e-05,0,0,0,0,0,8.26507756775297e-06,0,0,0,0,0,1.87701779412869e-05
eub62A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyphomicrobiaceae,0,1.17918966086505e-05,2.49700359568518e-05,0,0,1.99473390249741e-05,0,0,0,0,0,0,1.94766620896511e-05,0,7.70926808208829e-05,1.65301551355059e-05,0,4.69057819193846e-05,1.61111021604988e-05,0,5.10868732279241e-05,5.63105338238607e-05
Candidatus Microthrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionigenium,0.00167514579972701,0.00357294467242111,0.00571813823411906,0.00412595627632446,0.00318087837684321,9.97366951248703e-05,0.0018359522652411,0.000910415149308084,0.000881901840490798,0.00265649848200087,0.000880854008934376,0.00322242809957303,0.000146074965672383,0.000583208661916474,0.000570485838074533,0.000967014075427098,0.000323768667287223,0.000125082085118359,6.44444086419952e-05,0.000414755538206304,8.94020281488671e-05,0.0021398002853067
Desulfuromonadia,0,0,0,0,6.8161679503783e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87701779412869e-05
Erythrobacter alti,0,0,0,8.59574224234263e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calothrix PCC-6303,6.20424370269264e-05,0,0,8.59574224234263e-05,0.000181764478676755,0,0,1.51735858218014e-05,5.75153374233129e-05,9.03570912245193e-05,0,0,0,0,0,8.26507756775297e-06,0,0,0,0,0,0
Candidatus Electrothrix japonica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sneathiella,4.65318277701948e-05,1.17918966086505e-05,2.49700359568518e-05,5.73049482822842e-05,6.8161679503783e-05,0,5.39985960365031e-05,0,1.91717791411043e-05,0.000180714182449039,2.09727144984375e-05,2.01401756223314e-05,0,0,0,0,0,1.56352606397949e-05,0,0,0,0
Muriicola jejuensis,0,0,0,2.86524741411421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nannocystales,0,0,0,2.86524741411421e-05,2.27205598345943e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS-B29,0.000170616701824048,9.43351728692043e-05,0.000174790251697962,0.000343829689693705,0.000318087837684321,0.000159578712199793,0.000377990172255521,0.000136562272396213,7.66871165644172e-05,0,8.38908579937501e-05,8.05607024893257e-05,0.000116859972537906,7.60706950325836e-05,0.000262115114791002,0.000115711085948542,9.44325279587735e-05,6.25410425591795e-05,8.0555510802494e-05,6.09934615009271e-05,0.00012771718306981,1.87701779412869e-05
4572-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chroococcidiopsaceae,0.00120982752202507,0.000412716381302769,0.000774071114662405,0.0005443970086817,0.00113602799172972,0.000259315407324663,0.000269992980182515,4.55207574654042e-05,0,7.22856729796154e-05,2.09727144984375e-05,4.02803512446629e-05,3.89533241793022e-05,1.26784491720973e-05,0,5.78555429742708e-05,6.74518056848382e-05,1.56352606397949e-05,6.44444086419952e-05,1.21986923001854e-05,5.10868732279241e-05,0.000431714092649598
Aeromonas,4.65318277701948e-05,1.17918966086505e-05,7.49101078705553e-05,5.73049482822842e-05,4.54411196691886e-05,0,0,0,9.58588957055215e-05,9.03570912245193e-05,0,0,0,0,0,0,0,0,0,0,0,0
UBA4486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eel-36e1D6,1.55106092567316e-05,1.17918966086505e-05,2.49700359568518e-05,0,2.27205598345943e-05,0.000119684034149844,0,1.51735858218014e-05,0,1.80714182449039e-05,6.29181434953126e-05,6.04205268669943e-05,2.92149931344766e-05,2.53568983441945e-05,3.08370723283531e-05,3.30603102710119e-05,0,0,0,1.21986923001854e-05,1.2771718306981e-05,3.75403558825738e-05
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.000124084874053853,1.17918966086505e-05,0,0.00014326237070571,0.000408970077022698,9.97366951248703e-05,0,1.51735858218014e-05,5.75153374233129e-05,9.03570912245193e-05,4.19454289968751e-05,4.02803512446629e-05,1.94766620896511e-05,3.80353475162918e-05,0,1.65301551355059e-05,1.34903611369676e-05,0,0,0,1.2771718306981e-05,1.87701779412869e-05
Ika33,0,0,0,0,0,0,0,1.51735858218014e-05,0,0,0,0,0,0,0,0,0,0,1.61111021604988e-05,0,0,0
Algoriphagus machipongonensis,0,0,0,0,2.27205598345943e-05,0,0,0,0,1.80714182449039e-05,0,2.01401756223314e-05,0,0,0,0,0,0,0,0,0,0
Microbacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61111021604988e-05,0,0,0
Verrucomicrobiota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhizobacter,0.000186127311080779,2.35837932173011e-05,4.99400719137036e-05,0.000171914844846853,0.000431690636857292,1.99473390249741e-05,5.39985960365031e-05,6.06943432872056e-05,0.000191717791411043,9.03570912245193e-05,0,0,0,1.26784491720973e-05,0,8.26507756775297e-06,0,0,0,0,3.83151549209431e-05,1.87701779412869e-05
Geopsychrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planktothrix agardhii NIES-596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD2-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lutibacter flavus,0,0,0,0,4.54411196691886e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polaribacter,0,0,0,0,0,0,0,0,3.83435582822086e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfurospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methyloligellaceae,0.000434297059188485,0.000471675864346021,0.000224730323611666,0.000401134637975989,0.0012041896712335,0.00195483922444746,0.000377990172255521,0.00031864530225783,0.000383435582822086,0.000180714182449039,0.000629181434953126,0.000261822283090309,0.00104200142179633,0.00027892588178614,0.000385463404104414,0.000636410972716979,0.000526124084341738,0.000531598861753025,0.000612221882098954,0.000512345076607788,0.00141766073207489,0.000732036939710188
Pedosphaeraceae,0.000186127311080779,3.53756898259516e-05,2.49700359568518e-05,0.000200567318987995,0.00015904391884216,1.99473390249741e-05,0,4.55207574654042e-05,5.75153374233129e-05,0.000542142547347116,2.09727144984375e-05,0,0,0,1.54185361641766e-05,0,0,0,0,0,0,3.75403558825738e-05
10bav-F6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-29-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parcubacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSV13,4.65318277701948e-05,7.07513796519032e-05,9.98801438274071e-05,0.000114609896564568,6.8161679503783e-05,0,0,1.51735858218014e-05,0,9.03570912245193e-05,0,4.02803512446629e-05,0,0,0,0,2.69807222739353e-05,0,0,2.43973846003708e-05,0,0
Myxococcales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oc32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidiferrobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomicrobium marinum,1.55106092567316e-05,1.17918966086505e-05,0,0,0,0,0,0,0,0,0,0,0,1.26784491720973e-05,0,0,0,1.56352606397949e-05,0,1.21986923001854e-05,0,0
Aureitalea,0,0,0,0,0,0,0,0,0,0,0,0,3.89533241793022e-05,0,0,0,0,0,0,0,0,0
Anaerovorax,0,0,2.49700359568518e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colwelliaceae,0,0,0,0,0,0,0,1.51735858218014e-05,0,0.000216857018938846,0,0,0,0,0,0,0,0,0,0,0,1.87701779412869e-05
Eudoraea,1.55106092567316e-05,5.89594830432527e-05,0,0,0.000113602799172972,3.98946780499481e-05,2.69992980182515e-05,9.10415149308085e-05,0,0,4.19454289968751e-05,2.01401756223314e-05,5.84299862689532e-05,0.00013946294089307,0.000123348289313413,4.13253878387649e-05,4.04710834109029e-05,4.69057819193846e-05,8.0555510802494e-05,1.21986923001854e-05,5.10868732279241e-05,1.87701779412869e-05
WCHB1-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fulvivirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microscilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrososphaeraceae,0.000248169748107706,0.000247629828781661,0.000224730323611666,0.000372482163834847,0.000658896235203235,0.000219420729274715,0.000323991576219018,0.000136562272396213,0.000172546012269939,3.61428364898077e-05,0.0001677817159875,8.05607024893257e-05,0.000194766620896511,0.00027892588178614,9.25112169850594e-05,0.000289277714871354,0.000188865055917547,0.000265799430876513,0.000177222123765487,0.000146384307602225,0.000166032337990753,9.38508897064344e-05
Flavirhabdus,1.55106092567316e-05,0,2.49700359568518e-05,0,2.27205598345943e-05,0,0,1.51735858218014e-05,0,0,6.29181434953126e-05,2.01401756223314e-05,0,1.26784491720973e-05,1.54185361641766e-05,0,0,0,0,0,0,0
Peptococcaceae,0.00119431691276833,0.00134427621338616,0.00169796244506592,0.00114609896564568,0.000817940154045396,0.000997366951248703,0.00121496841082132,0.000667637776159262,0.000613496932515337,0.000596356802081827,0.000943772152429689,0.000966728429871909,0.000895926456123949,0.00083677764535842,0.00106387899532818,0.000809977601639791,0.000714989140259285,0.000750492510710153,0.000708888495061947,0.000792914999512052,0.000855705126567728,0.000356633380884451
Methylomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Napoli-4B-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azospira,0,0,0,5.73049482822842e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albirhodobacter,1.55106092567316e-05,0.000106127069477855,2.49700359568518e-05,2.86524741411421e-05,0.00015904391884216,1.99473390249741e-05,0,4.55207574654042e-05,0,7.22856729796154e-05,0,2.01401756223314e-05,0,1.26784491720973e-05,1.54185361641766e-05,0,1.34903611369676e-05,0,0,1.21986923001854e-05,5.10868732279241e-05,0
Fusibacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLB12,0.000248169748107706,4.71675864346021e-05,0.000124850179784259,0.000114609896564568,0.000318087837684321,0,0.000107997192073006,6.06943432872056e-05,1.91717791411043e-05,0.00023492843718375,0,4.02803512446629e-05,2.92149931344766e-05,0,4.62556084925297e-05,8.26507756775297e-06,1.34903611369676e-05,7.81763031989743e-05,0,2.43973846003708e-05,3.83151549209431e-05,5.63105338238607e-05
Anaeromyxobacter,1.55106092567316e-05,0,0,5.73049482822842e-05,2.27205598345943e-05,0,0,0,0,1.80714182449039e-05,0,0,0,0,0,0,1.34903611369676e-05,0,0,0,0,0
Massilia,6.20424370269264e-05,1.17918966086505e-05,0,0.000716311853528552,0.000340808397518915,0,5.39985960365031e-05,1.51735858218014e-05,0.000287576687116564,0,0,2.01401756223314e-05,0,0,0,0,2.69807222739353e-05,0,0,0,2.5543436613962e-05,0.000112621067647721
Thermomonas,0.00124084874053853,0.000377340691476817,0.000774071114662405,0.00123205638806911,0.0019994092654443,0.000119684034149844,0.000215994384146012,0.000166909444039815,0.000153374233128834,0.00146378487783721,0,0.000100700878111657,9.73833104482554e-06,3.80353475162918e-05,0.000123348289313413,6.61206205420238e-05,6.74518056848382e-05,0,3.22222043209976e-05,7.31921538011125e-05,0.000178804056297734,9.38508897064344e-05
Filomicrobium,3.10212185134632e-05,3.53756898259516e-05,4.99400719137036e-05,0.000171914844846853,0.000113602799172972,3.98946780499481e-05,2.69992980182515e-05,4.55207574654042e-05,0,0.00023492843718375,2.09727144984375e-05,4.02803512446629e-05,1.94766620896511e-05,0,1.54185361641766e-05,3.30603102710119e-05,6.74518056848382e-05,1.56352606397949e-05,0,3.65960769005563e-05,5.10868732279241e-05,1.87701779412869e-05
Albimonas,1.55106092567316e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75403558825738e-05
Lacihabitans,1.55106092567316e-05,0,0,2.86524741411421e-05,4.54411196691886e-05,0,0,3.03471716436028e-05,3.83435582822086e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
S0134 terrestrial group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubrobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfoprunum,0.000186127311080779,5.89594830432527e-05,9.98801438274071e-05,0.00014326237070571,0.00015904391884216,0.000119684034149844,5.39985960365031e-05,9.10415149308085e-05,3.83435582822086e-05,0,0,0,0,1.26784491720973e-05,0,2.47952327032589e-05,0,1.56352606397949e-05,0,0,2.5543436613962e-05,3.75403558825738e-05
Balneola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54185361641766e-05,0,0,0,0,0,0,0
AT-s2-59,3.10212185134632e-05,3.53756898259516e-05,0,0,0,0,0,3.03471716436028e-05,0,0,0,4.02803512446629e-05,1.94766620896511e-05,3.80353475162918e-05,1.54185361641766e-05,0,1.34903611369676e-05,0,0,2.43973846003708e-05,1.2771718306981e-05,1.87701779412869e-05
PeM15,0.00048082888695868,0.000377340691476817,0.000174790251697962,0.000200567318987995,0.000499852316361075,0.000857735578073885,0.000161995788109509,0.000197256615683418,0.000421779141104294,0.00023492843718375,0.00025167257398125,0.000261822283090309,0.000272673269255115,6.33922458604863e-05,7.70926808208829e-05,0.000123976163516295,0.000148393972506644,0.000171987867037744,0.000241666532407482,0.000317165999804821,0.000472553577358298,1.87701779412869e-05
Oricola,0,0,0,0,0,0,0,0,0,0,2.09727144984375e-05,0,0,0,0,0,0,0,0,0,0,0
Sulfurisoma,9.30636555403896e-05,0,4.99400719137036e-05,0.000114609896564568,2.27205598345943e-05,1.99473390249741e-05,2.69992980182515e-05,0,0,0.000144571345959231,0,0,0,0,0,8.26507756775297e-06,0,0,0,1.21986923001854e-05,0,0
Desulfatiferula berrensis,0.000124084874053853,1.17918966086505e-05,9.98801438274071e-05,5.73049482822842e-05,6.8161679503783e-05,0,5.39985960365031e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyphomonadaceae,1.55106092567316e-05,2.35837932173011e-05,0,2.86524741411421e-05,0,1.99473390249741e-05,2.69992980182515e-05,0,0,0,0,2.01401756223314e-05,0,0,0,0,0,1.56352606397949e-05,0,0,0,0
VHS-B3-70,0.000294701575877901,0.000365548794868167,0.00104874151018777,0.000229219793129137,0.000908822393383773,5.98420170749222e-05,0.00070198174847454,0.000257950958970624,0.000210889570552147,0.000397571201387885,8.38908579937501e-05,0.000382663336824297,0.000204504951941336,0.000177498288409362,0.000185022433970119,0.000214892016761577,4.04710834109029e-05,3.12705212795897e-05,9.66666129629928e-05,8.53908461012979e-05,8.94020281488671e-05,0.000619415872062467
Microbulbifer,4.65318277701948e-05,1.17918966086505e-05,0,0,2.27205598345943e-05,0,0,7.5867929109007e-05,0,1.80714182449039e-05,0,4.02803512446629e-05,9.73833104482554e-06,3.80353475162918e-05,0,4.95904654065178e-05,8.09421668218058e-05,0,4.83333064814964e-05,0,1.2771718306981e-05,7.50807117651475e-05
Candidatus Udaeobacter,0.000124084874053853,5.89594830432527e-05,0,8.59574224234263e-05,0.000318087837684321,0.000139631373174818,0.000242993682164264,0.000182083029861617,7.66871165644172e-05,0.00023492843718375,0.000230699859482813,0.000120841053733989,6.81683173137788e-05,0.000101427593376778,0.000123348289313413,0.000148771396219554,4.04710834109029e-05,0.000109446824478564,0.000144999919444489,9.75895384014834e-05,0.000191575774604715,0.000131391245589008
Pricia,0,1.17918966086505e-05,0,2.86524741411421e-05,4.54411196691886e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holosporales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corallomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfuricella,0,1.17918966086505e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planktothricoides SR001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armatimonadetes group 3,1.55106092567316e-05,0,2.49700359568518e-05,0,0,0,2.69992980182515e-05,0,0,3.61428364898077e-05,0,2.01401756223314e-05,0,0,0,0,0,0,0,0,0,0
UCG-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methyloceanibacter,6.20424370269264e-05,5.89594830432527e-05,2.49700359568518e-05,5.73049482822842e-05,0.000113602799172972,0.000139631373174818,5.39985960365031e-05,7.5867929109007e-05,5.75153374233129e-05,7.22856729796154e-05,0.000125836286990625,6.04205268669943e-05,0.00017528995880686,0.000164819839237265,0.000107929753149236,9.91809308130357e-05,0.00022933613932845,9.38115638387692e-05,9.66666129629928e-05,7.31921538011125e-05,0.000332064675981507,0.000168931601471582
Faecalibacterium,0.000201637920337511,8.25432762605538e-05,0.000199760287654814,0.000372482163834847,0.000613455115534047,5.98420170749222e-05,0.000161995788109509,0,9.58588957055215e-05,0.000289142691918462,2.09727144984375e-05,0.000100700878111657,9.73833104482554e-06,1.26784491720973e-05,0,0,2.69807222739353e-05,0,0,0,0,1.87701779412869e-05
Micrococcaceae,0.000124084874053853,8.25432762605538e-05,4.99400719137036e-05,2.86524741411421e-05,0.000227205598345943,7.97893560998963e-05,5.39985960365031e-05,1.51735858218014e-05,1.91717791411043e-05,0.000162642764204135,0,8.05607024893257e-05,6.81683173137788e-05,1.26784491720973e-05,6.16741446567063e-05,6.61206205420238e-05,5.39614445478705e-05,1.56352606397949e-05,3.22222043209976e-05,4.87947692007417e-05,6.38585915349051e-05,0.000112621067647721
Beggiatoales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfuromonadales,0,0,0,0,2.27205598345943e-05,0,0,0,0,0,0,0,0,1.26784491720973e-05,0,0,0,0,0,0,0,0
Georgenia,0.000155106092567316,0.000176878449129758,0.000149820215741111,0.000372482163834847,0.000545293436030264,0.000458788797574404,0.000134996490091258,3.03471716436028e-05,7.66871165644172e-05,1.80714182449039e-05,6.29181434953126e-05,0.000181261580600983,0.000146074965672383,8.87491442046809e-05,7.70926808208829e-05,1.65301551355059e-05,0.000121413250232709,3.12705212795897e-05,0.000112777715123492,4.87947692007417e-05,0.000153260619683772,7.50807117651475e-05
Kineosporia,0,0,0,2.86524741411421e-05,0,0,0,1.51735858218014e-05,5.75153374233129e-05,0,0,0,0,0,0,8.26507756775297e-06,1.34903611369676e-05,0,0,0,0,0
Pir4 lineage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sediminicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubricoccus marinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agaribacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defluviitaleaceae,3.10212185134632e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceanobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonia,0,2.35837932173011e-05,4.99400719137036e-05,2.86524741411421e-05,0,0.000179526051224767,0.000107997192073006,3.03471716436028e-05,1.91717791411043e-05,0,6.29181434953126e-05,6.04205268669943e-05,3.89533241793022e-05,1.26784491720973e-05,3.08370723283531e-05,4.95904654065178e-05,5.39614445478705e-05,1.56352606397949e-05,0,3.65960769005563e-05,3.83151549209431e-05,0.000112621067647721
Simplicispira,7.7553046283658e-05,3.53756898259516e-05,4.99400719137036e-05,0.00014326237070571,0.00015904391884216,1.99473390249741e-05,5.39985960365031e-05,4.55207574654042e-05,9.58588957055215e-05,0,0,2.01401756223314e-05,0,0,0,0,0,0,0,0,0,0
MD2902-B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteriovorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87701779412869e-05
Euzebyaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nisaea,0,0,0,0,0,0,0,1.51735858218014e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.2771718306981e-05,0
Ilumatobacter nonamiensis YM16-303,9.30636555403896e-05,5.89594830432527e-05,4.99400719137036e-05,8.59574224234263e-05,0.00015904391884216,0.000119684034149844,2.69992980182515e-05,1.51735858218014e-05,1.91717791411043e-05,0,6.29181434953126e-05,4.02803512446629e-05,6.81683173137788e-05,3.80353475162918e-05,4.62556084925297e-05,8.26507756775297e-06,4.04710834109029e-05,0,9.66666129629928e-05,3.65960769005563e-05,0.000153260619683772,0.000112621067647721
Pseudoruegeria haliotis,3.10212185134632e-05,7.07513796519032e-05,2.49700359568518e-05,0.000171914844846853,0.000113602799172972,0.000159578712199793,2.69992980182515e-05,0,1.91717791411043e-05,0,8.38908579937501e-05,0,2.92149931344766e-05,3.80353475162918e-05,1.54185361641766e-05,8.26507756775297e-06,1.34903611369676e-05,1.56352606397949e-05,3.22222043209976e-05,0,0.000102173746455848,3.75403558825738e-05
SAR202 clade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2771718306981e-05,0
Loktanella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferribacterium,3.10212185134632e-05,0,0,0.000171914844846853,9.08822393383773e-05,0,0,0,3.83435582822086e-05,0.00023492843718375,0,0,0,0,0,0,0,0,0,0,0,1.87701779412869e-05
Leptotrichia,6.20424370269264e-05,0,0,0.000229219793129137,0.000136323359007566,0,0,0,0.000230061349693252,5.42142547347116e-05,0,0,0,0,0,0,0,0,0,0,0,0
FW113,0,0,0,0,0,0,0,0,0,0,0,0,1.94766620896511e-05,3.80353475162918e-05,1.54185361641766e-05,8.26507756775297e-06,4.04710834109029e-05,3.12705212795897e-05,1.61111021604988e-05,1.21986923001854e-05,2.5543436613962e-05,0
Myxococcota,0.000201637920337511,0.00022404603556436,0.000324610467439073,0.000257872267270279,0.000295367277849726,0.00117689300247347,0.000593984556401534,4.55207574654042e-05,0.00013420245398773,1.80714182449039e-05,0.000272645288479688,0.000161121404978651,0.000379794910748196,0.000621244009432766,0.00121806435696995,0.00104966485110463,0.00152441080847734,0.000828668813909128,0.000966666129629928,0.000902703230213721,0.00120054152085622,0.000506794804414746
DG-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcanivoracaceae,0,2.35837932173011e-05,7.49101078705553e-05,2.86524741411421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthopleuribacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeromicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maribacter chungangensis,0,0,0,0,0,0,2.69992980182515e-05,0,0,0,0,0,0,1.26784491720973e-05,0,0,0,0,0,0,0,0
Myxococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crocinitomix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylophilaceae,4.65318277701948e-05,0,4.99400719137036e-05,8.59574224234263e-05,9.08822393383773e-05,0,0,0,3.83435582822086e-05,0.000108428509469423,0,0,0,0,0,1.65301551355059e-05,1.34903611369676e-05,0,0,1.21986923001854e-05,0,1.87701779412869e-05
Candidatus Entotheonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
